,reviews_username,name,rating
16502,lemonlime,"Burt's Bees Lip Shimmer, Raisin",5.0
16503,rysmommy18,"Burt's Bees Lip Shimmer, Raisin",5.0
16504,llee,"Burt's Bees Lip Shimmer, Raisin",5.0
16505,bluefire,"Burt's Bees Lip Shimmer, Raisin",5.0
16506,nuggets,"Burt's Bees Lip Shimmer, Raisin",5.0
16507,bebro,"Burt's Bees Lip Shimmer, Raisin",5.0
16508,michigan,"Burt's Bees Lip Shimmer, Raisin",5.0
16509,jigsy,"Burt's Bees Lip Shimmer, Raisin",5.0
16510,allyson,"Burt's Bees Lip Shimmer, Raisin",5.0
16511,faithful,"Burt's Bees Lip Shimmer, Raisin",5.0
16512,cfish,"Burt's Bees Lip Shimmer, Raisin",5.0
16513,treebee,"Burt's Bees Lip Shimmer, Raisin",5.0
16514,strwberymermaid,"Burt's Bees Lip Shimmer, Raisin",5.0
16515,iceandsnowflakes,"Burt's Bees Lip Shimmer, Raisin",5.0
16516,indiekid,"Burt's Bees Lip Shimmer, Raisin",5.0
16517,mickey1928mouse,"Burt's Bees Lip Shimmer, Raisin",5.0
16518,bargainshopper,"Burt's Bees Lip Shimmer, Raisin",5.0
16519,calidee,"Burt's Bees Lip Shimmer, Raisin",5.0
16520,batwoman,"Burt's Bees Lip Shimmer, Raisin",5.0
16521,dragon1,"Burt's Bees Lip Shimmer, Raisin",5.0
16522,jennyp3,"Burt's Bees Lip Shimmer, Raisin",5.0
16523,jen1,"Burt's Bees Lip Shimmer, Raisin",5.0
16524,pattycake,"Burt's Bees Lip Shimmer, Raisin",5.0
16525,dvanderslik,"Burt's Bees Lip Shimmer, Raisin",5.0
16526,breakdownbeauty,"Burt's Bees Lip Shimmer, Raisin",5.0
16527,mgrn,"Burt's Bees Lip Shimmer, Raisin",5.0
16528,krcs,"Burt's Bees Lip Shimmer, Raisin",5.0
16529,wonderwoman,"Burt's Bees Lip Shimmer, Raisin",5.0
16530,cocoalover33,"Burt's Bees Lip Shimmer, Raisin",5.0
16531,olivialovely,"Burt's Bees Lip Shimmer, Raisin",5.0
16532,majiceyes,"Burt's Bees Lip Shimmer, Raisin",5.0
16533,franki,"Burt's Bees Lip Shimmer, Raisin",5.0
16534,chancesolo,"Burt's Bees Lip Shimmer, Raisin",5.0
16535,dhumaigobae,"Burt's Bees Lip Shimmer, Raisin",5.0
16536,kktt,"Burt's Bees Lip Shimmer, Raisin",5.0
16537,allison123,"Burt's Bees Lip Shimmer, Raisin",5.0
16538,zookeeper,"Burt's Bees Lip Shimmer, Raisin",5.0
16539,luv4products,"Burt's Bees Lip Shimmer, Raisin",5.0
16540,kathys,"Burt's Bees Lip Shimmer, Raisin",5.0
16541,ning,"Burt's Bees Lip Shimmer, Raisin",5.0
16542,innerpeace,"Burt's Bees Lip Shimmer, Raisin",5.0
16543,southerngirl,"Burt's Bees Lip Shimmer, Raisin",5.0
16544,firefly,"Burt's Bees Lip Shimmer, Raisin",5.0
16545,busybee,"Burt's Bees Lip Shimmer, Raisin",5.0
16546,pepper22,"Burt's Bees Lip Shimmer, Raisin",5.0
16547,carolinaquilter,"Burt's Bees Lip Shimmer, Raisin",5.0
16548,dkiengisoe,"Burt's Bees Lip Shimmer, Raisin",5.0
16549,creamrose,"Burt's Bees Lip Shimmer, Raisin",5.0
16550,faeiriegirl,"Burt's Bees Lip Shimmer, Raisin",5.0
16551,acornnancy,"Burt's Bees Lip Shimmer, Raisin",5.0
16552,bumble,"Burt's Bees Lip Shimmer, Raisin",5.0
16553,krishs,"Burt's Bees Lip Shimmer, Raisin",5.0
16554,doolzz28,"Burt's Bees Lip Shimmer, Raisin",5.0
16555,rubyred,"Burt's Bees Lip Shimmer, Raisin",5.0
16556,bbsfan,"Burt's Bees Lip Shimmer, Raisin",5.0
16557,connie2,"Burt's Bees Lip Shimmer, Raisin",5.0
16558,naturalchick,"Burt's Bees Lip Shimmer, Raisin",5.0
16559,cocoalover5000,"Burt's Bees Lip Shimmer, Raisin",5.0
16560,vintagebutterfly,"Burt's Bees Lip Shimmer, Raisin",5.0
16561,jmck,"Burt's Bees Lip Shimmer, Raisin",5.0
16562,blackant,"Burt's Bees Lip Shimmer, Raisin",5.0
16563,twin,"Burt's Bees Lip Shimmer, Raisin",5.0
16564,obxnc,"Burt's Bees Lip Shimmer, Raisin",5.0
16565,mila,"Burt's Bees Lip Shimmer, Raisin",5.0
16566,pocketkid,"Burt's Bees Lip Shimmer, Raisin",5.0
16567,blondiy0212,"Burt's Bees Lip Shimmer, Raisin",5.0
16568,lori,"Burt's Bees Lip Shimmer, Raisin",5.0
16569,burtgal,"Burt's Bees Lip Shimmer, Raisin",5.0
16570,charlynn,"Burt's Bees Lip Shimmer, Raisin",5.0
16571,summerrain,"Burt's Bees Lip Shimmer, Raisin",5.0
16572,woob,"Burt's Bees Lip Shimmer, Raisin",5.0
16573,jasminerae,"Burt's Bees Lip Shimmer, Raisin",5.0
16574,hannahhna,"Burt's Bees Lip Shimmer, Raisin",5.0
16575,rooboo,"Burt's Bees Lip Shimmer, Raisin",5.0
16576,jesss227,"Burt's Bees Lip Shimmer, Raisin",5.0
16577,sarita,"Burt's Bees Lip Shimmer, Raisin",5.0
16578,audra,"Burt's Bees Lip Shimmer, Raisin",5.0
16579,beautyreviews,"Burt's Bees Lip Shimmer, Raisin",5.0
16580,lisae773,"Burt's Bees Lip Shimmer, Raisin",5.0
16581,hikachu,"Burt's Bees Lip Shimmer, Raisin",5.0
16582,bmartinj,"Burt's Bees Lip Shimmer, Raisin",5.0
16583,retired,"Burt's Bees Lip Shimmer, Raisin",5.0
16584,crysld,"Burt's Bees Lip Shimmer, Raisin",5.0
16585,jujubee,"Burt's Bees Lip Shimmer, Raisin",5.0
16586,believerbee,"Burt's Bees Lip Shimmer, Raisin",5.0
16587,jules4747,"Burt's Bees Lip Shimmer, Raisin",5.0
16588,teenywahine,"Burt's Bees Lip Shimmer, Raisin",5.0
16589,shellcro,"Burt's Bees Lip Shimmer, Raisin",5.0
16590,coll,"Burt's Bees Lip Shimmer, Raisin",5.0
16591,verona,"Burt's Bees Lip Shimmer, Raisin",5.0
16592,momodo,"Burt's Bees Lip Shimmer, Raisin",5.0
16593,jenm,"Burt's Bees Lip Shimmer, Raisin",5.0
16594,poutylips,"Burt's Bees Lip Shimmer, Raisin",5.0
16595,jekaterina,"Burt's Bees Lip Shimmer, Raisin",5.0
16596,trinityaz,"Burt's Bees Lip Shimmer, Raisin",5.0
16597,baumae,"Burt's Bees Lip Shimmer, Raisin",5.0
16598,rscot,"Burt's Bees Lip Shimmer, Raisin",5.0
16599,noenyu,"Burt's Bees Lip Shimmer, Raisin",5.0
16600,hunt,"Burt's Bees Lip Shimmer, Raisin",5.0
16601,doni,"Burt's Bees Lip Shimmer, Raisin",5.0
16602,bels,"Burt's Bees Lip Shimmer, Raisin",5.0
16603,kcaimee,"Burt's Bees Lip Shimmer, Raisin",5.0
16604,elizabethz,"Burt's Bees Lip Shimmer, Raisin",5.0
16605,inuj,"Burt's Bees Lip Shimmer, Raisin",5.0
16606,jdwarren13,"Burt's Bees Lip Shimmer, Raisin",5.0
16607,dnmdva,"Burt's Bees Lip Shimmer, Raisin",5.0
16608,burtbeeslover2010,"Burt's Bees Lip Shimmer, Raisin",5.0
16609,blck,"Burt's Bees Lip Shimmer, Raisin",5.0
16610,cjoylicious,"Burt's Bees Lip Shimmer, Raisin",5.0
16611,debla,"Burt's Bees Lip Shimmer, Raisin",5.0
16612,w11owens,SC Johnson One Step No Buff Wax,4.0
16613,maggie,SC Johnson One Step No Buff Wax,5.0
16614,mommy,SC Johnson One Step No Buff Wax,5.0
16615,tedda50,SC Johnson One Step No Buff Wax,5.0
16616,11111111aaaaaaaaaaaaaaaaa,SC Johnson One Step No Buff Wax,5.0
16617,richard,SC Johnson One Step No Buff Wax,5.0
16618,owlsgirl,SC Johnson One Step No Buff Wax,5.0
16619,don111,SC Johnson One Step No Buff Wax,5.0
16620,cat4mice,"Simple Green All-Purpose Cleaner, 16oz",5.0
16621,spookfamily,"Simple Green All-Purpose Cleaner, 16oz",5.0
16622,tackev,"Simple Green All-Purpose Cleaner, 16oz",5.0
16623,cowboy,"Simple Green All-Purpose Cleaner, 16oz",5.0
16624,pmsn,Wilton Black Dots Standard Baking Cups,5.0
16625,alexander,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,2.0
16626,mcmom,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,3.0
16627,grammie44,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,3.0
16628,zak,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,3.0
16629,susu,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,4.0
16630,melodyp,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,4.0
16631,blueheron,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,4.5
16632,donnas,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,4.0
16633,momto4,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,4.0
16634,sabrinad,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,4.0
16635,caramelfilipina,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,4.0
16636,bzd,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,4.0
16637,jenm,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16638,colleen,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16639,stacy,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16640,bw,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16641,mj,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16642,tleonard,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16643,lindseyd32833,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16644,crazymom,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16645,corir,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16646,colleenm,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16649,cheekypaddy,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16650,jacquesrules,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16651,hamiltonc,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16652,momofoneprincess,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16653,jennifers,Mrs. Meyer's174 Lemon Verbena Laundry Scent Booster - 18oz,5.0
16654,scottandlisa,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,1.0
16655,whatupayiswhatuget,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,1.0
16656,mykhunt,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,2.0
16657,joji,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,2.0
16658,bethb330,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,2.0
16659,davidm771,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,3.0
16660,mazu,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,3.0
16661,tommyc12013,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,3.0
16662,maaz,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,3.0
16663,mumgood,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16664,beachbum32,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16665,pamster,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16666,gprimetime,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16667,scoot,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16668,auds,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16669,rockrageous,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16670,juicemaxx,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16671,jimvil,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16672,jonee,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16673,johndoenova,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16674,gabernathy,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16675,infohog,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16676,llizzy,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16677,mandyrph,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16678,sman69,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16679,bns4,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16680,camdensmom0906,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16681,otash,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16682,thomas,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16683,himki1,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16684,arty,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16685,sonny,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16686,cleaveland,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16687,dulc,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16688,umairi786,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16689,bbconsumer,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16690,jrandle,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16691,shannon,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16692,fall,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16693,goprokids,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16694,twisty0112,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16695,hpatel,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16696,ronr,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16697,ngmdu6067.9hghb9x,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16698,reviewguy,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16699,rick,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16700,bronxg,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,4.0
16701,demetrios,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16702,dankt,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16703,oliasofsunhillow,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16704,quinjonl,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16705,jared,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16706,zokhid,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16707,1vgarcia,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16708,chap,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16709,rusty67,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16710,gerardog,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16711,joem,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16712,elbarto45,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16713,daddyisrael,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16714,jsunara,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16715,joeyjuicer,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16716,cfreeman,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16717,debbie,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16718,juice1,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16719,dharmiso,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16720,ericv59,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16721,fruitcakeinthekitchen,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16722,lindylou2,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16723,kennybr,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16724,kmc8804,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16725,esteban25,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16726,jermssss,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16727,anastasiya,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16728,jscott3000,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16729,gotjuice,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16730,ahmedsat,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16731,lookinglass,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16732,photohoarder,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16733,dlmr,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16734,bigd,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16735,alpaben,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16736,timaaa,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16737,brazil68,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16738,yarethv,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16739,lalv,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16740,fernanda,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16741,singh,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16742,darryllovesstuff,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16743,alexa05,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16744,1sungirl,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16745,country-ella,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16746,travi_dronz,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16747,imstepmom,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16748,chandra,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16749,drew,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16750,1glenn,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16751,mikeyb,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16752,deec,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16753,lobito,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16754,herm,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16755,jenjen1984,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16756,2hearts1love,Cuisinart174 Electric Juicer - Stainless Steel Cje-1000,5.0
16757,okie123,Avery174 11-1/4 X 9-1/4 Index Maker Extra Wide Label Dividers With 5 Tab - Clear (5 Sets Per Pack),5.0
16758,texasreviewer2012,"Iman Second To None Stick Foundation, Clay 1",1.0
16759,25happyshopper,"Iman Second To None Stick Foundation, Clay 1",2.0
16760,monique2016,"Iman Second To None Stick Foundation, Clay 1",3.0
16761,missmfp,"Iman Second To None Stick Foundation, Clay 1",4.0
16762,isenhower,"Iman Second To None Stick Foundation, Clay 1",4.0
16763,klewis31975,"Iman Second To None Stick Foundation, Clay 1",5.0
16764,stephyd,"Iman Second To None Stick Foundation, Clay 1",5.0
16765,serenes,"Iman Second To None Stick Foundation, Clay 1",5.0
16766,straightreview,"Iman Second To None Stick Foundation, Clay 1",5.0
16767,beautyguru,"Iman Second To None Stick Foundation, Clay 1",5.0
16768,momaz,"Iman Second To None Stick Foundation, Clay 1",5.0
16769,angie,"Iman Second To None Stick Foundation, Clay 1",5.0
16770,qpworu,"Iman Second To None Stick Foundation, Clay 1",5.0
16771,spoilbrattd,"Iman Second To None Stick Foundation, Clay 1",5.0
16772,spoilbratt,"Iman Second To None Stick Foundation, Clay 1",5.0
16773,msd,Romantic Drama: Greatest Classic Films Collection 2 Discs,5.0
16774,jack,Romantic Drama: Greatest Classic Films Collection 2 Discs,5.0
16775,violet14,Romantic Drama: Greatest Classic Films Collection 2 Discs,5.0
16776,maiways,Romantic Drama: Greatest Classic Films Collection 2 Discs,5.0
16777,bycygnus455,"Lundberg Wehani Rice, 25lb",1.0
16778,byamazon customer,"Lundberg Wehani Rice, 25lb",3.3333333333333335
16779,bysoren,"Lundberg Wehani Rice, 25lb",1.0
16780,bykkc,"Lundberg Wehani Rice, 25lb",1.0
16781,byjshwarze,"Lundberg Wehani Rice, 25lb",1.0
16782,bymary,"Lundberg Wehani Rice, 25lb",1.0
16783,byer,"Lundberg Wehani Rice, 25lb",1.0
16784,byanon,"Lundberg Wehani Rice, 25lb",1.0
16785,bytammy,"Lundberg Wehani Rice, 25lb",2.0
16786,bycityguyusa,"Lundberg Wehani Rice, 25lb",2.0
16787,bybrj,"Lundberg Wehani Rice, 25lb",2.0
16788,bymary h.,"Lundberg Wehani Rice, 25lb",3.0
16789,bykathy e. gill,"Lundberg Wehani Rice, 25lb",3.0
16790,byfcle,"Lundberg Wehani Rice, 25lb",3.0
16791,byamazonian pal,"Lundberg Wehani Rice, 25lb",3.0
16792,byc. j.,"Lundberg Wehani Rice, 25lb",3.0
16793,byronzo,"Lundberg Wehani Rice, 25lb",3.0
16794,byebroe,"Lundberg Wehani Rice, 25lb",3.0
16795,byavid camper,"Lundberg Wehani Rice, 25lb",3.0
16796,bypeter sion,"Lundberg Wehani Rice, 25lb",4.0
16797,bymary d,"Lundberg Wehani Rice, 25lb",4.0
16798,byquietwife,"Lundberg Wehani Rice, 25lb",4.0
16800,bypaul m.,"Lundberg Wehani Rice, 25lb",4.0
16801,bygisela hausmann,"Lundberg Wehani Rice, 25lb",4.5
16802,bymazher majeed,"Lundberg Wehani Rice, 25lb",4.0
16803,byvictor e,"Lundberg Wehani Rice, 25lb",4.0
16804,bypam,"Lundberg Wehani Rice, 25lb",4.0
16805,byoheverythinghandmade,"Lundberg Wehani Rice, 25lb",4.0
16806,byjody deats,"Lundberg Wehani Rice, 25lb",4.0
16808,byjennifer,"Lundberg Wehani Rice, 25lb",4.5
16809,byrandy johnson,"Lundberg Wehani Rice, 25lb",4.0
16810,bya. lai,"Lundberg Wehani Rice, 25lb",4.0
16811,byshakun malik,"Lundberg Wehani Rice, 25lb",4.0
16813,byurban organic gardener,"Lundberg Wehani Rice, 25lb",4.0
16814,byzito,"Lundberg Wehani Rice, 25lb",4.0
16815,byjulie1983pa,"Lundberg Wehani Rice, 25lb",4.0
16816,byd family,"Lundberg Wehani Rice, 25lb",4.0
16817,bysonia,"Lundberg Wehani Rice, 25lb",4.0
16818,byecho can echo,"Lundberg Wehani Rice, 25lb",4.0
16819,byechostar,"Lundberg Wehani Rice, 25lb",4.0
16820,bymicb,"Lundberg Wehani Rice, 25lb",4.0
16821,byj. flood,"Lundberg Wehani Rice, 25lb",4.0
16822,bygwen,"Lundberg Wehani Rice, 25lb",4.0
16823,byluke fowler,"Lundberg Wehani Rice, 25lb",4.0
16825,bys,"Lundberg Wehani Rice, 25lb",4.0
16826,bysvetlanae,"Lundberg Wehani Rice, 25lb",4.0
16827,bybig sarge,"Lundberg Wehani Rice, 25lb",4.0
16828,bynom-de-guerre,"Lundberg Wehani Rice, 25lb",4.0
16829,bygerard j rauluk,"Lundberg Wehani Rice, 25lb",5.0
16830,bylowreyk,"Lundberg Wehani Rice, 25lb",5.0
16831,bymorton moses,"Lundberg Wehani Rice, 25lb",5.0
16832,byallen eh,"Lundberg Wehani Rice, 25lb",5.0
16833,bylisa -,"Lundberg Wehani Rice, 25lb",5.0
16834,byjohn w. thomas iii,"Lundberg Wehani Rice, 25lb",5.0
16835,byleslie,"Lundberg Wehani Rice, 25lb",5.0
16836,bymaryjane rissberger,"Lundberg Wehani Rice, 25lb",5.0
16837,bylinda,"Lundberg Wehani Rice, 25lb",5.0
16838,byd. myerscough,"Lundberg Wehani Rice, 25lb",5.0
16839,byreiki ree,"Lundberg Wehani Rice, 25lb",5.0
16840,bysadie 1,"Lundberg Wehani Rice, 25lb",5.0
16842,bydaniel trower,"Lundberg Wehani Rice, 25lb",5.0
16843,bysanab,"Lundberg Wehani Rice, 25lb",5.0
16844,bybarry basden,"Lundberg Wehani Rice, 25lb",5.0
16845,bynanz knazavich,"Lundberg Wehani Rice, 25lb",5.0
16846,bybear,"Lundberg Wehani Rice, 25lb",5.0
16847,bygailka,"Lundberg Wehani Rice, 25lb",5.0
16848,bypepo the easter egg head,"Lundberg Wehani Rice, 25lb",5.0
16849,byhappy reviewer,"Lundberg Wehani Rice, 25lb",5.0
16851,byearthmama,"Lundberg Wehani Rice, 25lb",5.0
16852,bybutlermama,"Lundberg Wehani Rice, 25lb",5.0
16853,byjcweston,"Lundberg Wehani Rice, 25lb",5.0
16854,byjim mack,"Lundberg Wehani Rice, 25lb",5.0
16855,byshirley breitenbach,"Lundberg Wehani Rice, 25lb",5.0
16856,byd. moore,"Lundberg Wehani Rice, 25lb",5.0
16857,byjean l'heureux,"Lundberg Wehani Rice, 25lb",5.0
16858,byjdr,"Lundberg Wehani Rice, 25lb",5.0
16859,bysuzanne rice,"Lundberg Wehani Rice, 25lb",5.0
16860,byspazvan,"Lundberg Wehani Rice, 25lb",5.0
16861,bydeborah henson conant,"Lundberg Wehani Rice, 25lb",5.0
16862,byaloradela,"Lundberg Wehani Rice, 25lb",5.0
16863,byblanche k george,"Lundberg Wehani Rice, 25lb",5.0
16864,byngan,"Lundberg Wehani Rice, 25lb",5.0
16865,bygeorge lefurjah,"Lundberg Wehani Rice, 25lb",5.0
16866,bymiles goldenberg,"Lundberg Wehani Rice, 25lb",5.0
16867,by',"Lundberg Wehani Rice, 25lb",5.0
16868,byphilsfew,"Lundberg Wehani Rice, 25lb",5.0
16869,byjames green,"Lundberg Wehani Rice, 25lb",5.0
16870,bydavid emery,"Lundberg Wehani Rice, 25lb",5.0
16871,bymomstimeout,"Lundberg Wehani Rice, 25lb",5.0
16872,bymydogspot,"Lundberg Wehani Rice, 25lb",5.0
16873,byron titus,"Lundberg Wehani Rice, 25lb",5.0
16874,byduncan,"Lundberg Wehani Rice, 25lb",5.0
16875,byr. johnson,"Lundberg Wehani Rice, 25lb",5.0
16876,byzefir68,"Lundberg Wehani Rice, 25lb",5.0
16877,byamy l. h.,"Lundberg Wehani Rice, 25lb",5.0
16878,bysara smiles,"Lundberg Wehani Rice, 25lb",5.0
16879,bydave,"Lundberg Wehani Rice, 25lb",5.0
16880,bycrazymammabear,"Lundberg Wehani Rice, 25lb",5.0
16881,byone earth,"Lundberg Wehani Rice, 25lb",5.0
16882,bypatricia r.,"Lundberg Wehani Rice, 25lb",5.0
16883,bymanuel s. vitug,"Lundberg Wehani Rice, 25lb",5.0
16884,by...,"Lundberg Wehani Rice, 25lb",5.0
16885,byjules,"Lundberg Wehani Rice, 25lb",5.0
16886,bymartin j long,"Lundberg Wehani Rice, 25lb",5.0
